,Headline,Language,embedded_text
9744,"'ಆರಂಭದ ಪರೀಕ್ಷೆ ಮುಗಿಯಿತು, ನಿಜವಾದ ಆಟ ಈಗ ಆರಂಭ’: ಭಾರತಕ್ಕೆ ಕಿವೀಸ್ ಮಾಜಿ ಆಟಗಾರ ಚಾಲೆಂಜ್",Kannada,0.21056503
9745,ആന്‍ഡ് ദി ഓസ്കാര്‍ ഗോസ് ടു പുതിയ പോസ്റ്റര്‍ പുറത്തുവിട്ടു,Malayalam,0.24553296
9746,"காற்று மாசுபாட்டைக் குறைக்க பேட்டரியில் ஓடும் வாகனங்கள்தான் தீர்வு என்ற நிலை இருந்தாலும், நிலைப்படுத்தப்பட்ட எரிவாயுவில் (சிஎன்ஜி) இயங்கும் வாகனங்கள் வெளிவிடும் புகை, ஓரளவுக்கு மாசுபாடு குறைந்ததாக இருக்கிறது.",Tamil,0.15945363
9747,ವಿಷ್ಣುವರ್ಧನ್ ಅಭಿಮಾನಿಗಳಿಗೆ ಶಾಕಿಂಗ್ ನ್ಯೂಸ್ : ವಿಷ್ಣು ಓದಿದ ಶಾಲೆಗೆ ಬೀಳಲಿದೆ ಬೀಗ!,Kannada,0.062099062
9748,દશેરાની ઉજવણીઃ ફાફડા-જલેબી ખરીદવા લાંબી લાઈનો લાગી,Gujarati,0.09181301
9749,ജൂലായ് കാട്രില്‍ എന്ന ചിത്രത്തിലെ പുതിയ പോസ്റ്റര്‍ പുറത്തുവിട്ടു,Malayalam,0.18426932
9750,இப்படத்தை ராதாமோகன் இயக்குகிறார். ‘மொழி’ வெற்றிப் படம் கொடுத்த ராதாமோகன் - ஜோதிகா கூட்டணி தற்போது மீண்டும் இணைந்துள்ளது. ,Tamil,0.18340905
9751,આ સરકારી કંપની સેલરી વગરના લોકોને પણ આપશે લોન,Gujarati,-0.081375934
9752,"શું છે સલમાન ખાનનો જોધપુર કાળિયાર કેસ, જાણો સમગ્ર મામલો",Gujarati,0.13519044
9753,భారత్‌లో శామ్‌సంగ్‌ వారసుడి పెట్టుబడులు!,Telugu,0.017765492
9754,‘இறுதிச்சுற்று’ படத்துக்காக ஆவலுடன் காத்திருக்கிறார் நடிகர் மாதவன். இன்னும் சில நாட்களில் படம் ரிலீஸாகவுள்ள நிலையில் அவரைச் சந்தித்தோம். “இந்தப் படம் முடிந்து வெளியே வரும் போது உங்கள் மனதில் குத்துச்சண்டை மீது தனி மரியாதை பிறக்கும்” என்றவாறு பேசத் தொடங்கினார் மாதவன்.,Tamil,0.36063457
9755,കീ- കമ്ബ്യൂട്ടര്‍ ഹാക്കിങ്ങിന്റെ പശ്ചാത്തലത്തില്‍ ഒരു ആക്ഷന്‍ ത്രില്ലര്‍!,Malayalam,-0.013304607
9756,મુંબઇ એરપોર્ટ પર મો છુપાઇને જ્યારે પહોંચ્યા હતા સ્ટાર્સ,Gujarati,0.27764705
9757,"தமிழ் சினிமாவில் மட்டுமின்றி, தெலுங்கு, இந்தி என இந்தியத் திரையுலகில் கோலோச்சிய ஸ்ரீதேவி திடீரென காலமானது பலரையும் அதிர்ச்சியடைய வைத்துள்ளது.",Tamil,0.16140275
9758,ವಾಟ್ಸಪ್​ನಲ್ಲಿ ಗ್ರೂಪ್​ ವಿಡಿಯೋ ಕಾಲಿಂಗ್​ ಮಾಡುವುದು ಹೇಗೆ?,Kannada,0.1794672
9759,அதர்வா படத்தில் முக்கிய கதாபாத்திரத்தில் 'எரும சாணி' விஜய் ஒப்பந்தம் ,Tamil,0.20887683
9760,தூண்டா மணிவிளக்காய் துலங்குமிதை ஆய்ந்தவருக்குவேண்டாத புத்திகள் போம் வெண்கதிரோன்- ஆண்டிருக்கும்,Tamil,0.20047265
9761,'പൊറിഞ്ചു മറിയം ജോസ്' എന്ന ചിത്രത്തിലെ പുതിയ ക്യാരക്ടര്‍ പോസ്റ്റര്‍ പുറത്തുവിട്ടു,Malayalam,0.22700399
9762,ఫీల్డర్‌గా ఇంగ్లాండ్‌ కోచ్‌..,Telugu,-0.06417689
9763,"இந்த திருப்பள்ளியெழுச்சிப் பாடலை, சிவனாரை நினைத்து தினமும் பாடி வந்தால், பிரிந்த தம்பதி ஒன்று சேருவார்கள். கணவன் மனைவி இடையே கருத்தொற்றுமை ஓங்கும். இல்லத்தில் சந்தோஷம் குடிகொள்ளும் என்பது உறுதி!",Tamil,0.16530836
9764,ಮತ್ತೆ ಆಸ್ಪತ್ರೆ ಸೇರಿದ ಬಾಲಿವುಡ್ ಹಿರಿಯ ನಟ ದಿಲೀಪ್ ಕುಮಾರ್,Kannada,0.0028107972
9765,అమ్మకానికి స్వచ్ఛమైన గాలి,Telugu,0.030827722
9766,"மேலும், தெலுங்கிலிருந்து வெளியாகியுள்ள 'அர்ஜுன் ரெட்டி' என்ற திரைப்படம் அமெரிக்காவில் பெரும் வசூலைத் தொடக்க நாளில் நிகழ்த்தியுள்ளது. இதனால் 'விவேகம்' வசூல் குறையத் தொடங்கும் என்று வியாபார நிபுணர்கள் தெரிவித்துள்ளார்கள்.",Tamil,0.25653428
9767,சுமார் மூவாயிரம் ஆண்டுகள் பழமை வாய்ந்த சிவலிங்கத்தை  அகஸ்திய மாமுனிவர் தனது திருக்கரத்தால் பிரதிஷ்டை செய்துள்ளார் என்கிறது தல புராணம்.,Tamil,0.053158198
9768, ക്രിസ്ത്വബ്ദം ആറാം ശതകത്തോടെ തന്നെ ഗ്രാമങ്ങളടക്കം കേരളത്തിലേയ്ക്ക് കുടിയേറുവാൻ തുടങ്ങിയ ബ്രാഹ്മണർക്ക് സാമൂഹ്യവ്യവസ്ഥിതിയിൽ കാര്യമായ കൈകടത്തലുകൾക്ക് അവസരം ലഭിച്ച കാലഘട്ടമായിരുന്നു പെരുമാക്കന്മാരുടെ വാഴ്ച അന്യം നിന്നതിനുശേഷമുള്ള കാലം,Malayalam,0.021922216
9769,ಮೊದಲ ಪಂದ್ಯದಲ್ಲೇ ಸೊನ್ನೆ ಸುತ್ತಿದ ಕ್ರಿಕೆಟ್ ದೇವರ ಮಗ..!,Kannada,-0.04757773
9770,ಸನ್​ರೈಸರ್ಸ್ ಹೈದ್ರಾಬಾದ್ ತಂಡದ ನಾಯಕತ್ವ ತೊರೆದ ಡೇವಿಡ್ ವಾರ್ನರ್,Kannada,0.15279089
9771,ಸಹ ನಟರು ಕಂಡಂತೆ ಶ್ರೀದೇವಿ: ಆಡಿಸಿದ್ದ ನಟರ ಜತೆಗೆ ನಾಯಕಿಯಾದ ನಟಿ,Kannada,0.24825646
9772,"ફરાહ કાદીરે ઇનસ્ટાગ્રામ પર શેર કર્યા બોલ્ડ ફોટો, થયા વાઇરલ",Gujarati,-0.15945448
9773,ഫുട്ബോള്‍ ഇതിഹാസം ഡീഗോ മറഡോണ മൂന്ന് കുട്ടികളുടെ കൂടി പിതൃത്വം ഏറ്റെടുത്തു,Malayalam,0.41691503
9774,അക്വാട്ടിക്: കേ​​ര​​ള പോ​​ലീ​​സി​​നു ചരി​​ത്ര​​നേ​​ട്ടം,Malayalam,0.02982389
9775,ചാംപ്യന്‍സ് ലീഗ്: മ്യൂണിക്കിനെ തകര്‍ത്ത് ലിവര്‍പൂള്‍ ക്വാര്‍ട്ടറില്‍,Malayalam,0.23162152
9776,ఫెడ్‌ రిజర్వ్‌ ఏం చేస్తుందో!,Telugu,0.109440394
9777,ടൊവിനോ എത്തുന്നു കല്‍ക്കിയുമായി,Malayalam,0.009523382
9778,BFF કરીના અને અમૃતાની આવી મસ્તી તમે ક્યારેય નહીં જોઇ હોય,Gujarati,0.27713174
9779,பெரிய வாகனங்களுக்கு (எஸ்யூவி) வரியை இரண்டு மடங்காக உயர்த்தியுள்ளதால் அத்தகைய கார்கள் இறக்குமதி செய்வது குறையும். அதேசமயம் சிறிய ரகக் கார்களுக்கான வரி குறைக்கப்பட்டுள்ளதால் அரசுக்கு கணிசமான வருவாய் கிடைக்கும் என இலங்கை அரசு நம்புகிறது.,Tamil,0.12886733
9780,"ಬ್ಯಾಡ್ಮಿಂಟನ್ ವಿಶ್ವ ಚಾಂಪಿಯನ್​ಶಿಪ್: ಸೈನಾ, ಶ್ರೀಕಾಂತ್ ಗೆಲುವಿನ ಶುಭಾರಂಭ",Kannada,0.15428573
9781,"Royal Wedding માટે લંડન પહોંચી પ્રિયંકા, આ ડ્રેસમાં આવશે નજર",Gujarati,0.15980555
9782,"ಪಾಂಡ್ಯ, ರಾಹುಲ್​​ ವೃತ್ತಿಜೀವನಕ್ಕೆ ಕುತ್ತು ತಂದಿದ್ದಕ್ಕೆ ಕ್ಷಮೆ ಕೇಳಿದ ಕರಣ್​ ಜೋಹರ್​!",Kannada,0.25127605
9783,ಕಿಚ್ಚನ ಮನೆಗೆ ಬಂತು ಹೊಸ ಕಾರ್..!: ಅಕ್ಕನ ಮಗಳಿಗೆ ಹುಟ್ಟುಹಬ್ಬದ ಉಡುಗೊರೆ,Kannada,0.2138625
9784,ಮೊಬೈಲ್​ನಲ್ಲಿ ಫೋಟೋ ಕ್ಲಿಕ್ಕಿಸುವುದು ಹೇಗೆ ? ಇಲ್ಲಿದೆ ಮಾಹಿತಿ,Kannada,0.21414325
9785,"Audiનું Q5 પેટ્રોલ વેરિએન્ટ લોન્ચ, મર્સિડીઝ બેન્ઝને આપશે ટક્કર",Gujarati,-0.27612293
9786,നാലാം ഏകദിനം; ഹിറ്റ്‌മാന്‍ ഇറങ്ങുക ധോണിയുടെ ആ റെക്കോര്‍ഡ് തകര്‍ക്കാന്‍,Malayalam,0.26020443
9787,"ഡ്രൈവര്‍ ഉറങ്ങിയാലും കുഴപ്പമില്ല, വാഹനങ്ങള്‍ തന്നെ ബ്രേക്ക് ചവിട്ടും",Malayalam,0.09135903
9788,ముస్లిం రిజర్వేషన్ల కేసు కూడా..,Telugu,-0.00757673
9789,ಸ್ಮಾರ್ಟ್​ಫೋನ್ ಪ್ರಿಂಟರ್: ಇನ್ಮುಂದೆ ಮೊಬೈಲ್​ಯಿಂದಲೇ ಪ್ರಿಂಟ್ ತೆಗೆದುಕೊಳ್ಳಬಹುದು..!,Kannada,0.08557582
9790,బ్యాంకింగ్‌ షేర్లు పడేశాయ్‌,Telugu,-0.103021026
